STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00012844,7/10/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,317,",,0",233,",,0",,,,,211,",,W",10200,",,W",10190,",,W",233,",,W",24,",,W",,,2028,",,X",,,2027,",,W",71,",,W",45,",,W",90,",,W",,,,,,,,,340,",,X",330,",,X",,,0,",,0",,,107,",,X",134,",,X",,,1,",,0",,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/11/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,311,",,0",233,",,0",,,,,211,",,W",10207,",,W",10196,",,W",233,",,W",36,",,W",,,2114,",,X",,,2104,",,W",68,",,W",53,",,W",85,",,W",,,,,,,,,300,",,X",330,",,X",,,0,",,0",,,103,",,X",125,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/12/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",15,",,0,2400",,,,,311,",,0",228,",,0",,,,,217,",,W",10193,",,W",10186,",,W",233,",,W",25,",,W",,,1152,",,X",,,1151,",,W",70,",,W",55,",,W",85,",,W",,,,,,,,,220,",,X",220,",,X",,,0,",,0",,,76,",,X",94,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/13/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,322,",,0",239,",,0",,,,,222,",,W",10166,",,W",10159,",,W",239,",,W",24,",,W",,,1545,",,X",,,1616,",,W",70,",,W",48,",,W",90,",,W",,,,,,,,,140,",,X",140,",,X",,,0,",,0",,,76,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/14/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,322,",,0",256,",,0",,,,,222,",,W",10173,",,W",10166,",,W",244,",,W",30,",,W",,,1528,",,X",,,1530,",,W",68,",,W",53,",,W",85,",,W",,,,,,,,,130,",,X",130,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/15/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,333,",,0",250,",,0",,,,,233,",,W",10193,",,W",10186,",,W",250,",,W",23,",,W",,,1559,",,X",,,1608,",,W",71,",,W",52,",,W",88,",,W",,,,,,,,,130,",,X",110,",,X",,,0,",,0",,,72,",,X",89,",,X",,,1,",,0",,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/16/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",23,",,0,2400",,,,,322,",,0",256,",,0",,,,,239,",,W",10179,",,W",10173,",,W",256,",,W",21,",,W",,,930,",,X",,,928,",,W",73,",,W",63,",,W",93,",,W",,,,,,,,,150,",,X",160,",,X",,,0,",,0",,,76,",,X",89,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/17/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",30,",,0,2400",,,,,339,",,0",250,",,0",,,,,233,",,W",10173,",,W",10163,",,W",250,",,W",24,",,W",,,1504,",,X",,,1504,",,W",74,",,W",58,",,W",93,",,W",,,,,,,,,90,",,X",100,",,X",,,0,",,0",,,103,",,X",130,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/18/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",74,",,0,2400",,,,,333,",,0",222,",,0",,,,,222,",,W",10183,",,W",10169,",,W",239,",,W",34,",,W",,,1755,",,X",,,1753,",,W",74,",,W",56,",,W",90,",,W",,,,,,,,,260,",,X",260,",,X",,,0,",,0",,,192,",,X",241,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/19/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",112,",,0,2400",,,,,328,",,0",211,",,0",,,,,217,",,W",10186,",,W",10179,",,W",233,",,W",29,",,W",,,1552,",,X",,,1552,",,W",78,",,W",57,",,W",91,",,W",,,,,,,,,300,",,X",300,",,X",,,0,",,0",,,161,",,X",192,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,
USW00012844,7/20/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",157,",,0,2400",,,,,317,",,0",222,",,0",,,,,211,",,W",10166,",,W",10156,",,W",228,",,W",26,",,W",,,1222,",,X",,,1220,",,W",72,",,W",51,",,W",94,",,W",,,,,,,,,130,",,X",120,",,X",,,0,",,0",,,67,",,X",76,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,1,",,W",,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/21/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,317,",,0",233,",,0",,,,,222,",,W",10152,",,W",10146,",,W",239,",,W",28,",,W",,,1031,",,X",,,1708,",,W",71,",,W",52,",,W",91,",,W",,,,,,,,,70,",,X",70,",,X",,,0,",,0",,,63,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/22/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,322,",,0",244,",,0",,,,,228,",,W",10149,",,W",10142,",,W",244,",,W",30,",,W",,,1611,",,X",,,1514,",,W",70,",,W",57,",,W",88,",,W",,,,,,,,,50,",,X",20,",,X",,,0,",,0",,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/23/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,333,",,0",250,",,0",,,,,233,",,W",10152,",,W",10146,",,W",250,",,W",18,",,W",,,1817,",,X",,,1816,",,W",71,",,W",51,",,W",87,",,W",,,,,,,,,110,",,X",100,",,X",,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/24/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",15,",,0,2400",,,,,328,",,0",250,",,0",,,,,239,",,W",10156,",,W",10146,",,W",250,",,W",16,",,W",,,1604,",,X",,,1604,",,W",77,",,W",59,",,W",88,",,W",,,,,,,,,130,",,X",140,",,X",,,0,",,0",,,80,",,X",98,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,
USW00012844,7/25/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",272,",,0,2400",,,,,311,",,0",222,",,0",,,,,233,",,W",10173,",,W",10163,",,W",244,",,W",21,",,W",,,1211,",,X",,,1211,",,W",83,",,W",66,",,W",91,",,W",,,,,,,,,140,",,Z",140,",,Z",,,0,",,0",,,170,",,Z",192,",,Z",,,1,",,0",1,",,W",1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,
USW00012844,7/26/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,322,",,0",228,",,0",,,,,222,",,W",10186,",,W",10179,",,W",239,",,W",22,",,W",,,1655,",,X",,,1656,",,W",74,",,W",55,",,W",94,",,W",,,,,,,,,170,",,X",170,",,X",,,0,",,0",,,58,",,X",58,",,X",,,1,",,0",,,1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/27/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,322,",,0",239,",,0",,,,,233,",,W",10183,",,W",10176,",,W",244,",,W",22,",,W",,,1355,",,X",,,1356,",,W",74,",,W",59,",,W",91,",,W",,,,,,,,,140,",,X",140,",,X",,,0,",,0",,,54,",,X",54,",,X",,,1,",,0",,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,7/28/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,317,",,0",256,",,0",,,,,233,",,W",10173,",,W",10166,",,W",250,",,W",35,",,W",,,1759,",,X",,,1536,",,W",73,",,W",57,",,W",88,",,W",,,,,,,,,140,",,X",110,",,X",,,0,",,0",,,67,",,X",98,",,X",,,1,",,0",,,1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/29/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,333,",,0",256,",,0",,,,,228,",,W",10176,",,W",10169,",,W",244,",,W",33,",,W",,,1301,",,X",,,1259,",,W",70,",,W",57,",,W",82,",,W",,,,,,,,,130,",,X",140,",,X",,,0,",,0",,,89,",,X",107,",,X",,,1,",,0",,,1,",,X",,,,,,,,,1,",,W",,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/30/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,300,",,0",256,",,0",,,,,228,",,W",10190,",,W",10179,",,W",244,",,W",14,",,W",,,1203,",,X",,,808,",,W",76,",,W",57,",,W",88,",,W",,,,,,,,,190,",,X",190,",,X",,,0,",,0",,,67,",,X",94,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,7/31/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,328,",,0",250,",,0",,,,,222,",,W",10200,",,W",10190,",,W",244,",,W",36,",,W",,,1437,",,X",,,1239,",,W",67,",,W",50,",,W",90,",,W",,,,,,,,,130,",,X",120,",,X",,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/1/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,328,",,0",267,",,0",,,,,228,",,W",10193,",,W",10186,",,W",250,",,W",43,",,W",,,1255,",,X",,,1538,",,W",68,",,W",59,",,W",77,",,W",,,,,,,,,130,",,X",110,",,X",,,0,",,0",,,76,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/2/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,333,",,0",272,",,0",,,,,228,",,W",10179,",,W",10169,",,W",250,",,W",43,",,W",,,1400,",,X",,,1359,",,W",67,",,W",54,",,W",79,",,W",,,,,,,,,130,",,X",130,",,X",,,0,",,0",,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/3/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",,,,,333,",,0",261,",,0",,,,,228,",,W",10179,",,W",10169,",,W",250,",,W",38,",,W",,,1654,",,X",,,1452,",,W",67,",,W",50,",,W",85,",,W",,,,,,,,,130,",,X",110,",,X",,,0,",,0",,,72,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/4/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,333,",,0",256,",,0",,,,,233,",,W",10176,",,W",10166,",,W",250,",,W",36,",,W",,,1504,",,X",,,1516,",,W",70,",,W",54,",,W",90,",,W",,,,,,,,,130,",,X",110,",,X",,,0,",,0",,,72,",,X",103,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/5/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,333,",,0",272,",,0",,,,,233,",,W",10166,",,W",10156,",,W",256,",,W",36,",,W",,,1118,",,X",,,1117,",,W",69,",,W",54,",,W",79,",,W",,,,,,,,,290,",,X",290,",,X",,,0,",,0",,,94,",,X",112,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/6/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",25,",,0,2400",,,,,350,",,0",261,",,0",,,,,233,",,W",10163,",,W",10152,",,W",250,",,W",22,",,W",,,652,",,X",,,702,",,W",72,",,W",54,",,W",82,",,W",,,,,,,,,150,",,X",160,",,X",,,0,",,0",,,89,",,X",103,",,X",,,1,",,W",,,1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/7/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",,,,,,,350,",,0",261,",,0",,,,,233,",,W",10179,",,W",10173,",,W",250,",,W",34,",,W",,,1656,",,X",,,1657,",,W",71,",,W",52,",,W",88,",,W",,,,,,,,,100,",,X",100,",,X",,,0,",,0",,,63,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/8/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,333,",,0",244,",,0",,,,,244,",,W",10196,",,W",10190,",,W",256,",,W",42,",,W",,,1655,",,X",,,1656,",,W",76,",,W",55,",,W",98,",,W",,,,,,,,,60,",,X",60,",,X",,,0,",,0",,,58,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/9/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,339,",,0",244,",,0",,,,,244,",,W",10200,",,W",10196,",,W",261,",,W",43,",,W",,,1643,",,X",,,1643,",,W",75,",,W",60,",,W",97,",,W",,,,,,,,,70,",,X",70,",,X",,,0,",,0",,,63,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/10/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,350,",,0",267,",,0",,,,,244,",,W",10190,",,W",10183,",,W",261,",,W",31,",,W",,,1355,",,X",,,1356,",,W",72,",,W",58,",,W",92,",,W",,,,,,,,,360,",,X",360,",,X",,,0,",,0",,,63,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/11/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",,,,,333,",,0",256,",,0",,,,,239,",,W",10169,",,W",10163,",,W",256,",,W",19,",,W",,,1409,",,X",,,1730,",,W",73,",,W",60,",,W",95,",,W",,,,,,,,,100,",,X",100,",,X",,,0,",,0",,,67,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/12/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,333,",,0",250,",,0",,,,,228,",,W",10156,",,W",10146,",,W",244,",,W",26,",,W",,,1536,",,X",,,1526,",,W",71,",,W",52,",,W",87,",,W",,,,,,,,,130,",,X",120,",,X",,,0,",,0",,,67,",,X",94,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/13/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,339,",,0",256,",,0",,,,,228,",,W",10159,",,W",10152,",,W",244,",,W",24,",,W",,,1534,",,X",,,1449,",,W",67,",,W",51,",,W",82,",,W",,,,,,,,,150,",,X",130,",,X",,,0,",,0",,,72,",,X",94,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/14/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,339,",,0",267,",,0",,,,,228,",,W",10166,",,W",10156,",,W",244,",,W",52,",,W",,,1741,",,X",,,1740,",,W",66,",,W",50,",,W",79,",,W",,,,,,,,,100,",,X",100,",,X",,,0,",,0",,,156,",,X",210,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/15/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",140,",,0,2400",,,,,317,",,0",228,",,0",,,,,228,",,W",10166,",,W",10156,",,W",244,",,W",63,",,W",,,849,",,X",,,847,",,W",74,",,W",59,",,W",90,",,W",,,,,,,,,120,",,X",130,",,X",,,0,",,0",,,134,",,X",161,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,
USW00012844,8/16/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,328,",,0",250,",,0",,,,,228,",,W",10179,",,W",10169,",,W",250,",,W",54,",,W",,,1016,",,X",,,1536,",,W",69,",,W",59,",,W",90,",,W",,,,,,,,,110,",,X",80,",,X",,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/17/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,333,",,0",267,",,0",,,,,233,",,W",10179,",,W",10169,",,W",250,",,W",62,",,W",,,1633,",,X",,,1633,",,W",68,",,W",56,",,W",79,",,W",,,,,,,,,100,",,X",100,",,X",,,0,",,0",,,98,",,X",112,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/18/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",8,",,0,2400",,,,,333,",,0",272,",,0",,,,,239,",,W",10169,",,W",10163,",,W",256,",,W",56,",,W",,,2350,",,X",,,2349,",,W",71,",,W",59,",,W",80,",,W",,,,,,,,,100,",,X",100,",,X",,,0,",,0",,,107,",,X",130,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/19/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",356,",,0,2400",,,,,306,",,0",239,",,0",,,,,233,",,W",10166,",,W",10156,",,W",250,",,W",38,",,W",,,708,",,X",,,619,",,W",77,",,W",65,",,W",94,",,W",,,,,,,,,80,",,X",120,",,X",,,0,",,0",,,116,",,X",143,",,X",,,1,",,0",1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/20/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",86,",,0,2400",,,,,322,",,0",256,",,0",,,,,239,",,W",10169,",,W",10163,",,W",256,",,W",31,",,W",,,1759,",,X",,,1801,",,W",74,",,W",59,",,W",90,",,W",,,,,,,,,90,",,X",90,",,X",,,0,",,0",,,54,",,X",63,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/21/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,328,",,0",244,",,0",,,,,233,",,W",10149,",,W",10146,",,W",250,",,W",31,",,W",,,1955,",,X",,,1954,",,W",71,",,W",56,",,W",88,",,W",,,,,,,,,280,",,X",270,",,X",,,0,",,0",,,98,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/22/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",345,",,0,2400",,,,,333,",,0",233,",,0",,,,,228,",,W",10135,",,W",10129,",,W",239,",,W",24,",,W",,,1712,",,X",,,1712,",,W",79,",,W",52,",,W",91,",,W",,,,,,,,,300,",,X",300,",,X",,,0,",,0",,,98,",,X",130,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,1,",,W",,,,,,,1,",,X",,,1,",,X",,,,,,,,,,
USW00012844,8/23/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",10,",,0,2400",,,,,328,",,0",244,",,0",,,,,228,",,W",10139,",,W",10129,",,W",244,",,W",27,",,W",,,1648,",,X",,,1648,",,W",77,",,W",55,",,W",91,",,W",,,,,,,,,130,",,X",120,",,X",,,0,",,0",,,76,",,X",98,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/24/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",302,",,0,2400",,,,,322,",,0",239,",,0",,,,,239,",,W",10152,",,W",10146,",,W",250,",,W",25,",,W",,,1226,",,X",,,1225,",,W",80,",,W",63,",,W",90,",,W",,,,,,,,,60,",,X",80,",,X",,,0,",,0",,,107,",,X",170,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/25/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",109,",,0,2400",,,,,322,",,0",233,",,0",,,,,233,",,W",10156,",,W",10149,",,W",250,",,W",37,",,W",,,247,",,X",,,246,",,W",77,",,W",63,",,W",97,",,W",,,,,,,,,130,",,X",120,",,X",,,0,",,0",,,134,",,X",179,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,
USW00012844,8/26/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,328,",,0",272,",,0",,,,,233,",,W",10152,",,W",10146,",,W",250,",,W",48,",,W",,,1147,",,X",,,1146,",,W",69,",,W",59,",,W",79,",,W",,,,,,,,,100,",,X",90,",,X",,,0,",,0",,,76,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/27/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,328,",,0",261,",,0",,,,,228,",,W",10132,",,W",10125,",,W",244,",,W",42,",,W",,,1944,",,X",,,1947,",,W",66,",,W",55,",,W",72,",,W",,,,,,,,,40,",,X",50,",,X",,,0,",,0",,,76,",,X",98,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/28/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",160,",,0,2400",,,,,339,",,0",239,",,0",,,,,239,",,W",10119,",,W",10112,",,W",250,",,W",21,",,W",,,1619,",,X",,,1610,",,W",81,",,W",52,",,W",97,",,W",,,,,,,,,280,",,X",300,",,X",,,0,",,0",,,116,",,X",148,",,X",,,1,",,0",1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/29/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",36,",,0,2400",,,,,328,",,0",256,",,0",,,,,239,",,W",10132,",,W",10119,",,W",250,",,W",20,",,W",,,1417,",,X",,,1416,",,W",82,",,W",59,",,W",90,",,W",,,,,,,,,170,",,X",160,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,1,",,W",,,,,,,,,,,1,",,X",,,,,,,,,,
USW00012844,8/30/2009,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",,,,,322,",,0",244,",,0",,,,,233,",,W",10152,",,W",10142,",,W",250,",,W",20,",,W",,,1620,",,X",,,1613,",,W",74,",,W",59,",,W",94,",,W",,,,,,,,,140,",,X",120,",,X",,,0,",,0",,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,
