STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES
USC00111577,1/12/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,56,0,-28,0,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/13/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,0,22,0,-28,0,,,,,,,,,,,,,,,,,-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/14/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,3,0,0,T0,-28,0,-78,0,,,,,,,,,,,,,,,,,-78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/15/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,T0,-28,0,-100,0,,,,,,,,,,,,,,,,,-56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/16/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,39,0,-61,0,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/17/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,38,0,5,0,0,T0,11,0,-106,0,,,,,,,,,,,,,,,,,-106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/18/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,3,0,5,0,0,T0,-17,0,-133,0,,,,,,,,,,,,,,,,,-133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/19/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,T0,-133,0,-194,0,,,,,,,,,,,,,,,,,-189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/20/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,T0,-122,0,-200,0,,,,,,,,,,,,,,,,,-128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/21/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,23,0,33,0,25,0,-22,0,-128,0,,,,,,,,,,,,,,,,,-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/22/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,25,0,36,0,76,0,-6,0,-117,0,,,,,,,,,,,,,,,,,-111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/23/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,13,0,20,0,76,0,-89,0,-139,0,,,,,,,,,,,,,,,,,-139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/24/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,51,0,-117,0,-194,0,,,,,,,,,,,,,,,,,-183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/25/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,13,0,23,0,76,0,-61,0,-194,0,,,,,,,,,,,,,,,,,-61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/26/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,13,0,51,0,0,0,-72,0,,,,,,,,,,,,,,,,,-72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/27/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,51,0,22,0,-111,0,,,,,,,,,,,,,,,,,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/28/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,15,0,0,0,0,T0,67,0,-11,0,,,,,,,,,,,,,,,,,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/29/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,43,0,48,0,51,0,94,0,-167,0,,,,,,,,,,,,,,,,,-167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/30/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,51,0,-106,0,-183,0,,,,,,,,,,,,,,,,,-111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,1/31/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,58,0,122,0,127,0,-33,0,-111,0,,,,,,,,,,,,,,,,,-44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/1/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,91,0,114,0,229,0,-6,0,-44,0,,,,,,,,,,,,,,,,,-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/2/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,203,0,-6,0,-39,0,,,,,,,,,,,,,,,,,-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/3/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,81,0,99,0,229,0,0,0,-33,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/4/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,23,0,0,0,229,0,61,0,0,0,,,,,,,,,,,,,,,,,56,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/5/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,69,0,0,T0,76,0,61,0,11,0,,,,,,,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
USC00111577,2/6/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,198,0,89,0,127,0,17,0,-28,0,,,,,,,,,,,,,,,,,-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/7/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,3,0,127,0,-22,0,-33,0,,,,,,,,,,,,,,,,,-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/8/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,30,0,10,0,76,0,39,0,-33,0,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/9/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,76,0,22,0,-89,0,,,,,,,,,,,,,,,,,-89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/10/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,51,0,-89,0,-194,0,,,,,,,,,,,,,,,,,-189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/11/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,13,0,18,0,76,0,-94,0,-194,0,,,,,,,,,,,,,,,,,-94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/12/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,28,0,61,0,152,0,-56,0,-94,0,,,,,,,,,,,,,,,,,-89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/13/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,127,0,-50,0,-128,0,,,,,,,,,,,,,,,,,-89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/14/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,102,0,22,0,-89,0,,,,,,,,,,,,,,,,,-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/15/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,102,0,-22,0,-106,0,,,,,,,,,,,,,,,,,-106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/16/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,76,0,22,0,-117,0,,,,,,,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/17/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,213,0,0,T0,25,0,117,0,-6,0,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,
USC00111577,2/18/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,3,0,0,T0,6,0,-139,0,,,,,,,,,,,,,,,,,-139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/19/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,-89,0,-156,0,,,,,,,,,,,,,,,,,-100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/20/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,10,0,0,T0,-67,0,-144,0,,,,,,,,,,,,,,,,,-117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/21/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,-50,0,-122,0,,,,,,,,,,,,,,,,,-61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/22/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,-11,0,-61,0,,,,,,,,,,,,,,,,,-33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/23/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,17,0,-61,0,,,,,,,,,,,,,,,,,-44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/24/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,28,0,-67,0,,,,,,,,,,,,,,,,,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/25/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,102,0,84,0,76,0,11,0,-6,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,0,,,,,1,0,,,,,,,,,,,,,,,,,,
USC00111577,2/26/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,48,0,41,0,102,0,6,0,-61,0,,,,,,,,,,,,,,,,,-56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/27/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,102,0,-39,0,-89,0,,,,,,,,,,,,,,,,,-72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/28/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,13,0,18,0,127,0,-39,0,-122,0,,,,,,,,,,,,,,,,,-50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,2/29/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,28,0,30,0,51,0,39,0,-50,0,,,,,,,,,,,,,,,,,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/1/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,25,0,6,0,-50,0,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/2/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,144,0,6,0,,,,,,,,,,,,,,,,,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/3/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,104,0,0,T0,0,0,139,0,-33,0,,,,,,,,,,,,,,,,,-33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/4/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,-6,0,-39,0,,,,,,,,,,,,,,,,,-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/5/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,28,0,-61,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/6/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,0,22,0,-44,0,,,,,,,,,,,,,,,,,-33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/7/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,-22,0,-89,0,,,,,,,,,,,,,,,,,-89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/8/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,3,0,8,0,0,0,-28,0,-89,0,,,,,,,,,,,,,,,,,-56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/9/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,28,0,-56,0,,,,,,,,,,,,,,,,,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/10/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,3,0,0,0,17,0,-39,0,,,,,,,,,,,,,,,,,-33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/11/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,89,0,-50,0,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/12/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,67,0,-11,0,,,,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/13/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,150,0,39,0,,,,,,,,,,,,,,,,,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/14/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,128,0,11,0,,,,,,,,,,,,,,,,,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/15/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,44,0,-6,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/16/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,28,0,-11,0,,,,,,,,,,,,,,,,,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/17/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,23,0,3,0,0,0,44,0,-6,0,,,,,,,,,,,,,,,,,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/18/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,15,0,0,0,0,0,78,0,22,0,,,,,,,,,,,,,,,,,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/19/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,83,0,11,0,,,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/20/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,89,0,-22,0,,,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/21/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,86,0,66,0,51,0,11,0,-11,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,0,,,,,1,0,,,1,0,,,,,,,,,,,,,,
USC00111577,3/22/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,13,0,10,0,0,T0,28,0,-22,0,,,,,,,,,,,,,,,,,-11,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,
USC00111577,3/23/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,44,0,-28,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/24/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,0,44,0,-22,0,,,,,,,,,,,,,,,,,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/25/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,156,0,22,0,,,,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/26/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,111,0,0,0,,,,,,,,,,,,,,,,,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/27/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,114,0,10,0,0,T0,83,0,6,0,,,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,1,0,,,,,1,0,,,,,,,,,,,,,,,,,,
USC00111577,3/28/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,T0,44,0,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/29/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,67,0,-17,0,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/30/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,23,0,0,0,0,0,61,0,22,0,,,,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,3/31/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,97,0,0,0,0,0,161,0,44,0,,,,,,,,,,,,,,,,,150,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,4/1/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,T0,0,0,150,0,6,0,,,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
USC00111577,4/2/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,100,0,-11,0,,,,,,,,,,,,,,,,,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/3/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,18,0,0,0,0,0,122,0,22,0,,,,,,,,,,,,,,,,,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/4/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,0,0,0,0,117,0,28,0,,,,,,,,,,,,,,,,,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/5/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,172,0,39,0,,,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/6/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,183,0,61,0,,,,,,,,,,,,,,,,,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/7/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,122,0,61,0,,,,,,,,,,,,,,,,,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/8/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,132,0,0,0,0,0,100,0,56,0,,,,,,,,,,,,,,,,,72,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,4/9/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,111,0,33,0,,,,,,,,,,,,,,,,,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/10/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,152,0,0,0,0,0,133,0,33,0,,,,,,,,,,,,,,,,,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/11/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,13,0,0,0,0,0,183,0,44,0,,,,,,,,,,,,,,,,,44,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/12/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,64,0,0,T0,0,0,50,0,11,0,,,,,,,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/13/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,8,0,0,T0,0,0,50,0,11,0,,,,,,,,,,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/14/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,100,0,11,0,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/15/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,150,0,6,0,,,,,,,,,,,,,,,,,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/16/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,228,0,78,0,,,,,,,,,,,,,,,,,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/17/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,233,0,100,0,,,,,,,,,,,,,,,,,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/18/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,244,0,111,0,,,,,,,,,,,,,,,,,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,4/19/2008,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,79,0,0,0,0,0,161,0,100,0,,,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
